image,species,individual_id,box
en_suite_8k_fov90_theta0_phi0_c_GT.png,feng,531,0 1 2 3
en_suite_8k_fov90_theta0_phi0_c_input.png,feng,531,0 1 2 3
en_suite_8k_fov90_theta0_phi0_l_GT.png,feng,532,0 1 2 3
en_suite_8k_fov90_theta0_phi0_l_input.png,feng,532,0 1 2 3
en_suite_8k_fov90_theta0_phi0_r_GT.png,feng,533,0 1 2 3
en_suite_8k_fov90_theta0_phi0_r_input.png,feng,533,0 1 2 3
en_suite_8k_fov90_theta120_phi0_c_GT.png,feng,534,0 1 2 3
en_suite_8k_fov90_theta120_phi0_c_input.png,feng,534,0 1 2 3
en_suite_8k_fov90_theta120_phi0_l_GT.png,feng,535,0 1 2 3
en_suite_8k_fov90_theta120_phi0_l_input.png,feng,535,0 1 2 3
en_suite_8k_fov90_theta120_phi0_r_GT.png,feng,536,0 1 2 3
en_suite_8k_fov90_theta120_phi0_r_input.png,feng,536,0 1 2 3
en_suite_8k_fov90_theta180_phi0_c_GT.png,feng,537,0 1 2 3
en_suite_8k_fov90_theta180_phi0_c_input.png,feng,537,0 1 2 3
en_suite_8k_fov90_theta180_phi0_l_GT.png,feng,538,0 1 2 3
en_suite_8k_fov90_theta180_phi0_l_input.png,feng,538,0 1 2 3
en_suite_8k_fov90_theta180_phi0_r_GT.png,feng,539,0 1 2 3
en_suite_8k_fov90_theta180_phi0_r_input.png,feng,539,0 1 2 3
en_suite_8k_fov90_theta240_phi0_c_GT.png,feng,540,0 1 2 3
en_suite_8k_fov90_theta240_phi0_c_input.png,feng,540,0 1 2 3
en_suite_8k_fov90_theta240_phi0_l_GT.png,feng,541,0 1 2 3
en_suite_8k_fov90_theta240_phi0_l_input.png,feng,541,0 1 2 3
en_suite_8k_fov90_theta240_phi0_r_GT.png,feng,542,0 1 2 3
en_suite_8k_fov90_theta240_phi0_r_input.png,feng,542,0 1 2 3
en_suite_8k_fov90_theta300_phi0_c_GT.png,feng,543,0 1 2 3
en_suite_8k_fov90_theta300_phi0_c_input.png,feng,543,0 1 2 3
en_suite_8k_fov90_theta300_phi0_l_GT.png,feng,544,0 1 2 3
en_suite_8k_fov90_theta300_phi0_l_input.png,feng,544,0 1 2 3
en_suite_8k_fov90_theta300_phi0_r_GT.png,feng,545,0 1 2 3
en_suite_8k_fov90_theta300_phi0_r_input.png,feng,545,0 1 2 3
en_suite_8k_fov90_theta60_phi0_c_GT.png,feng,546,0 1 2 3
en_suite_8k_fov90_theta60_phi0_c_input.png,feng,546,0 1 2 3
en_suite_8k_fov90_theta60_phi0_l_GT.png,feng,547,0 1 2 3
en_suite_8k_fov90_theta60_phi0_l_input.png,feng,547,0 1 2 3
en_suite_8k_fov90_theta60_phi0_r_GT.png,feng,548,0 1 2 3
en_suite_8k_fov90_theta60_phi0_r_input.png,feng,548,0 1 2 3
entrance_hall_8k_fov90_theta0_phi0_c_GT.png,feng,549,0 1 2 3
entrance_hall_8k_fov90_theta0_phi0_c_input.png,feng,549,0 1 2 3
entrance_hall_8k_fov90_theta0_phi0_l_GT.png,feng,550,0 1 2 3
entrance_hall_8k_fov90_theta0_phi0_l_input.png,feng,550,0 1 2 3
entrance_hall_8k_fov90_theta0_phi0_r_GT.png,feng,551,0 1 2 3
entrance_hall_8k_fov90_theta0_phi0_r_input.png,feng,551,0 1 2 3
entrance_hall_8k_fov90_theta120_phi0_c_GT.png,feng,552,0 1 2 3
entrance_hall_8k_fov90_theta120_phi0_c_input.png,feng,552,0 1 2 3
entrance_hall_8k_fov90_theta120_phi0_l_GT.png,feng,553,0 1 2 3
entrance_hall_8k_fov90_theta120_phi0_l_input.png,feng,553,0 1 2 3
entrance_hall_8k_fov90_theta120_phi0_r_GT.png,feng,554,0 1 2 3
entrance_hall_8k_fov90_theta120_phi0_r_input.png,feng,554,0 1 2 3
entrance_hall_8k_fov90_theta180_phi0_c_GT.png,feng,555,0 1 2 3
entrance_hall_8k_fov90_theta180_phi0_c_input.png,feng,555,0 1 2 3
entrance_hall_8k_fov90_theta180_phi0_l_GT.png,feng,556,0 1 2 3
entrance_hall_8k_fov90_theta180_phi0_l_input.png,feng,556,0 1 2 3
entrance_hall_8k_fov90_theta180_phi0_r_GT.png,feng,557,0 1 2 3
entrance_hall_8k_fov90_theta180_phi0_r_input.png,feng,557,0 1 2 3
entrance_hall_8k_fov90_theta240_phi0_c_GT.png,feng,558,0 1 2 3
entrance_hall_8k_fov90_theta240_phi0_c_input.png,feng,558,0 1 2 3
entrance_hall_8k_fov90_theta240_phi0_l_GT.png,feng,559,0 1 2 3
entrance_hall_8k_fov90_theta240_phi0_l_input.png,feng,559,0 1 2 3
entrance_hall_8k_fov90_theta240_phi0_r_GT.png,feng,560,0 1 2 3
entrance_hall_8k_fov90_theta240_phi0_r_input.png,feng,560,0 1 2 3
entrance_hall_8k_fov90_theta300_phi0_c_GT.png,feng,561,0 1 2 3
entrance_hall_8k_fov90_theta300_phi0_c_input.png,feng,561,0 1 2 3
entrance_hall_8k_fov90_theta300_phi0_l_GT.png,feng,562,0 1 2 3
entrance_hall_8k_fov90_theta300_phi0_l_input.png,feng,562,0 1 2 3
entrance_hall_8k_fov90_theta300_phi0_r_GT.png,feng,563,0 1 2 3
entrance_hall_8k_fov90_theta300_phi0_r_input.png,feng,563,0 1 2 3
entrance_hall_8k_fov90_theta60_phi0_c_GT.png,feng,564,0 1 2 3
entrance_hall_8k_fov90_theta60_phi0_c_input.png,feng,564,0 1 2 3
entrance_hall_8k_fov90_theta60_phi0_l_GT.png,feng,565,0 1 2 3
entrance_hall_8k_fov90_theta60_phi0_l_input.png,feng,565,0 1 2 3
entrance_hall_8k_fov90_theta60_phi0_r_GT.png,feng,566,0 1 2 3
entrance_hall_8k_fov90_theta60_phi0_r_input.png,feng,566,0 1 2 3
fireplace_8k_fov90_theta0_phi0_c_GT.png,feng,567,0 1 2 3
fireplace_8k_fov90_theta0_phi0_c_input.png,feng,567,0 1 2 3
fireplace_8k_fov90_theta0_phi0_l_GT.png,feng,568,0 1 2 3
fireplace_8k_fov90_theta0_phi0_l_input.png,feng,568,0 1 2 3
fireplace_8k_fov90_theta0_phi0_r_GT.png,feng,569,0 1 2 3
fireplace_8k_fov90_theta0_phi0_r_input.png,feng,569,0 1 2 3
fireplace_8k_fov90_theta120_phi0_c_GT.png,feng,570,0 1 2 3
fireplace_8k_fov90_theta120_phi0_c_input.png,feng,570,0 1 2 3
fireplace_8k_fov90_theta120_phi0_l_GT.png,feng,571,0 1 2 3
fireplace_8k_fov90_theta120_phi0_l_input.png,feng,571,0 1 2 3
fireplace_8k_fov90_theta120_phi0_r_GT.png,feng,572,0 1 2 3
fireplace_8k_fov90_theta120_phi0_r_input.png,feng,572,0 1 2 3
fireplace_8k_fov90_theta180_phi0_c_GT.png,feng,573,0 1 2 3
fireplace_8k_fov90_theta180_phi0_c_input.png,feng,573,0 1 2 3
fireplace_8k_fov90_theta180_phi0_l_GT.png,feng,574,0 1 2 3
fireplace_8k_fov90_theta180_phi0_l_input.png,feng,574,0 1 2 3
fireplace_8k_fov90_theta180_phi0_r_GT.png,feng,575,0 1 2 3
fireplace_8k_fov90_theta180_phi0_r_input.png,feng,575,0 1 2 3
fireplace_8k_fov90_theta240_phi0_c_GT.png,feng,576,0 1 2 3
fireplace_8k_fov90_theta240_phi0_c_input.png,feng,576,0 1 2 3
fireplace_8k_fov90_theta240_phi0_l_GT.png,feng,577,0 1 2 3
fireplace_8k_fov90_theta240_phi0_l_input.png,feng,577,0 1 2 3
fireplace_8k_fov90_theta240_phi0_r_GT.png,feng,578,0 1 2 3
fireplace_8k_fov90_theta240_phi0_r_input.png,feng,578,0 1 2 3
fireplace_8k_fov90_theta300_phi0_c_GT.png,feng,579,0 1 2 3
fireplace_8k_fov90_theta300_phi0_c_input.png,feng,579,0 1 2 3
fireplace_8k_fov90_theta300_phi0_l_GT.png,feng,580,0 1 2 3
fireplace_8k_fov90_theta300_phi0_l_input.png,feng,580,0 1 2 3
fireplace_8k_fov90_theta300_phi0_r_GT.png,feng,581,0 1 2 3
fireplace_8k_fov90_theta300_phi0_r_input.png,feng,581,0 1 2 3
fireplace_8k_fov90_theta60_phi0_c_GT.png,feng,582,0 1 2 3
fireplace_8k_fov90_theta60_phi0_c_input.png,feng,582,0 1 2 3
fireplace_8k_fov90_theta60_phi0_l_GT.png,feng,583,0 1 2 3
fireplace_8k_fov90_theta60_phi0_l_input.png,feng,583,0 1 2 3
fireplace_8k_fov90_theta60_phi0_r_GT.png,feng,584,0 1 2 3
fireplace_8k_fov90_theta60_phi0_r_input.png,feng,584,0 1 2 3
floral_tent_8k_fov90_theta120_phi0_l_GT.png,feng,585,0 1 2 3
floral_tent_8k_fov90_theta120_phi0_l_input.png,feng,585,0 1 2 3
floral_tent_8k_fov90_theta300_phi0_l_GT.png,feng,586,0 1 2 3
floral_tent_8k_fov90_theta300_phi0_l_input.png,feng,586,0 1 2 3
garage_8k_fov90_theta0_phi0_c_GT.png,feng,587,0 1 2 3
garage_8k_fov90_theta0_phi0_c_input.png,feng,587,0 1 2 3
garage_8k_fov90_theta0_phi0_l_GT.png,feng,588,0 1 2 3
garage_8k_fov90_theta0_phi0_l_input.png,feng,588,0 1 2 3
garage_8k_fov90_theta0_phi0_r_GT.png,feng,589,0 1 2 3
garage_8k_fov90_theta0_phi0_r_input.png,feng,589,0 1 2 3
garage_8k_fov90_theta120_phi0_c_GT.png,feng,590,0 1 2 3
garage_8k_fov90_theta120_phi0_c_input.png,feng,590,0 1 2 3
garage_8k_fov90_theta120_phi0_l_GT.png,feng,591,0 1 2 3
garage_8k_fov90_theta120_phi0_l_input.png,feng,591,0 1 2 3
garage_8k_fov90_theta120_phi0_r_GT.png,feng,592,0 1 2 3
garage_8k_fov90_theta120_phi0_r_input.png,feng,592,0 1 2 3
garage_8k_fov90_theta180_phi0_c_GT.png,feng,593,0 1 2 3
garage_8k_fov90_theta180_phi0_c_input.png,feng,593,0 1 2 3
garage_8k_fov90_theta180_phi0_l_GT.png,feng,594,0 1 2 3
garage_8k_fov90_theta180_phi0_l_input.png,feng,594,0 1 2 3
garage_8k_fov90_theta180_phi0_r_GT.png,feng,595,0 1 2 3
garage_8k_fov90_theta180_phi0_r_input.png,feng,595,0 1 2 3
garage_8k_fov90_theta240_phi0_c_GT.png,feng,596,0 1 2 3
garage_8k_fov90_theta240_phi0_c_input.png,feng,596,0 1 2 3
garage_8k_fov90_theta240_phi0_l_GT.png,feng,597,0 1 2 3
garage_8k_fov90_theta240_phi0_l_input.png,feng,597,0 1 2 3
garage_8k_fov90_theta240_phi0_r_GT.png,feng,598,0 1 2 3
garage_8k_fov90_theta240_phi0_r_input.png,feng,598,0 1 2 3
garage_8k_fov90_theta300_phi0_c_GT.png,feng,599,0 1 2 3
garage_8k_fov90_theta300_phi0_c_input.png,feng,599,0 1 2 3
garage_8k_fov90_theta300_phi0_l_GT.png,feng,600,0 1 2 3
garage_8k_fov90_theta300_phi0_l_input.png,feng,600,0 1 2 3
garage_8k_fov90_theta300_phi0_r_GT.png,feng,601,0 1 2 3
garage_8k_fov90_theta300_phi0_r_input.png,feng,601,0 1 2 3
garage_8k_fov90_theta60_phi0_c_GT.png,feng,602,0 1 2 3
garage_8k_fov90_theta60_phi0_c_input.png,feng,602,0 1 2 3
garage_8k_fov90_theta60_phi0_l_GT.png,feng,603,0 1 2 3
garage_8k_fov90_theta60_phi0_l_input.png,feng,603,0 1 2 3
garage_8k_fov90_theta60_phi0_r_GT.png,feng,604,0 1 2 3
garage_8k_fov90_theta60_phi0_r_input.png,feng,604,0 1 2 3
georgentor_8k_fov90_theta0_phi0_c_GT.png,feng,605,0 1 2 3
georgentor_8k_fov90_theta0_phi0_c_input.png,feng,605,0 1 2 3
georgentor_8k_fov90_theta0_phi0_l_GT.png,feng,606,0 1 2 3
georgentor_8k_fov90_theta0_phi0_l_input.png,feng,606,0 1 2 3
georgentor_8k_fov90_theta0_phi0_r_GT.png,feng,607,0 1 2 3
georgentor_8k_fov90_theta0_phi0_r_input.png,feng,607,0 1 2 3
georgentor_8k_fov90_theta120_phi0_c_GT.png,feng,608,0 1 2 3
georgentor_8k_fov90_theta120_phi0_c_input.png,feng,608,0 1 2 3
georgentor_8k_fov90_theta120_phi0_l_GT.png,feng,609,0 1 2 3
georgentor_8k_fov90_theta120_phi0_l_input.png,feng,609,0 1 2 3
georgentor_8k_fov90_theta120_phi0_r_GT.png,feng,610,0 1 2 3
georgentor_8k_fov90_theta120_phi0_r_input.png,feng,610,0 1 2 3
georgentor_8k_fov90_theta180_phi0_c_GT.png,feng,611,0 1 2 3
georgentor_8k_fov90_theta180_phi0_c_input.png,feng,611,0 1 2 3
georgentor_8k_fov90_theta180_phi0_l_GT.png,feng,612,0 1 2 3
georgentor_8k_fov90_theta180_phi0_l_input.png,feng,612,0 1 2 3
georgentor_8k_fov90_theta180_phi0_r_GT.png,feng,613,0 1 2 3
georgentor_8k_fov90_theta180_phi0_r_input.png,feng,613,0 1 2 3
georgentor_8k_fov90_theta240_phi0_c_GT.png,feng,614,0 1 2 3
georgentor_8k_fov90_theta240_phi0_c_input.png,feng,614,0 1 2 3
georgentor_8k_fov90_theta240_phi0_l_GT.png,feng,615,0 1 2 3
georgentor_8k_fov90_theta240_phi0_l_input.png,feng,615,0 1 2 3
georgentor_8k_fov90_theta240_phi0_r_GT.png,feng,616,0 1 2 3
georgentor_8k_fov90_theta240_phi0_r_input.png,feng,616,0 1 2 3
georgentor_8k_fov90_theta300_phi0_c_GT.png,feng,617,0 1 2 3
georgentor_8k_fov90_theta300_phi0_c_input.png,feng,617,0 1 2 3
georgentor_8k_fov90_theta300_phi0_l_GT.png,feng,618,0 1 2 3
georgentor_8k_fov90_theta300_phi0_l_input.png,feng,618,0 1 2 3
georgentor_8k_fov90_theta300_phi0_r_GT.png,feng,619,0 1 2 3
georgentor_8k_fov90_theta300_phi0_r_input.png,feng,619,0 1 2 3
georgentor_8k_fov90_theta60_phi0_c_GT.png,feng,620,0 1 2 3
georgentor_8k_fov90_theta60_phi0_c_input.png,feng,620,0 1 2 3
georgentor_8k_fov90_theta60_phi0_l_GT.png,feng,621,0 1 2 3
georgentor_8k_fov90_theta60_phi0_l_input.png,feng,621,0 1 2 3
georgentor_8k_fov90_theta60_phi0_r_GT.png,feng,622,0 1 2 3
georgentor_8k_fov90_theta60_phi0_r_input.png,feng,622,0 1 2 3
graffiti_shelter_8k_fov90_theta0_phi0_c_GT.png,feng,623,0 1 2 3
graffiti_shelter_8k_fov90_theta0_phi0_c_input.png,feng,623,0 1 2 3
graffiti_shelter_8k_fov90_theta0_phi0_l_GT.png,feng,624,0 1 2 3
graffiti_shelter_8k_fov90_theta0_phi0_l_input.png,feng,624,0 1 2 3
graffiti_shelter_8k_fov90_theta0_phi0_r_GT.png,feng,625,0 1 2 3
graffiti_shelter_8k_fov90_theta0_phi0_r_input.png,feng,625,0 1 2 3
graffiti_shelter_8k_fov90_theta120_phi0_c_GT.png,feng,626,0 1 2 3
graffiti_shelter_8k_fov90_theta120_phi0_c_input.png,feng,626,0 1 2 3
graffiti_shelter_8k_fov90_theta120_phi0_l_GT.png,feng,627,0 1 2 3
graffiti_shelter_8k_fov90_theta120_phi0_l_input.png,feng,627,0 1 2 3
graffiti_shelter_8k_fov90_theta120_phi0_r_GT.png,feng,628,0 1 2 3
graffiti_shelter_8k_fov90_theta120_phi0_r_input.png,feng,628,0 1 2 3
graffiti_shelter_8k_fov90_theta180_phi0_c_GT.png,feng,629,0 1 2 3
graffiti_shelter_8k_fov90_theta180_phi0_c_input.png,feng,629,0 1 2 3
graffiti_shelter_8k_fov90_theta180_phi0_l_GT.png,feng,630,0 1 2 3
graffiti_shelter_8k_fov90_theta180_phi0_l_input.png,feng,630,0 1 2 3
graffiti_shelter_8k_fov90_theta180_phi0_r_GT.png,feng,631,0 1 2 3
graffiti_shelter_8k_fov90_theta180_phi0_r_input.png,feng,631,0 1 2 3
graffiti_shelter_8k_fov90_theta240_phi0_c_GT.png,feng,632,0 1 2 3
graffiti_shelter_8k_fov90_theta240_phi0_c_input.png,feng,632,0 1 2 3
graffiti_shelter_8k_fov90_theta240_phi0_l_GT.png,feng,633,0 1 2 3
graffiti_shelter_8k_fov90_theta240_phi0_l_input.png,feng,633,0 1 2 3
graffiti_shelter_8k_fov90_theta240_phi0_r_GT.png,feng,634,0 1 2 3
graffiti_shelter_8k_fov90_theta240_phi0_r_input.png,feng,634,0 1 2 3
graffiti_shelter_8k_fov90_theta300_phi0_c_GT.png,feng,635,0 1 2 3
graffiti_shelter_8k_fov90_theta300_phi0_c_input.png,feng,635,0 1 2 3
graffiti_shelter_8k_fov90_theta300_phi0_l_GT.png,feng,636,0 1 2 3
graffiti_shelter_8k_fov90_theta300_phi0_l_input.png,feng,636,0 1 2 3
graffiti_shelter_8k_fov90_theta300_phi0_r_GT.png,feng,637,0 1 2 3
graffiti_shelter_8k_fov90_theta300_phi0_r_input.png,feng,637,0 1 2 3
graffiti_shelter_8k_fov90_theta60_phi0_c_GT.png,feng,638,0 1 2 3
graffiti_shelter_8k_fov90_theta60_phi0_c_input.png,feng,638,0 1 2 3
graffiti_shelter_8k_fov90_theta60_phi0_l_GT.png,feng,639,0 1 2 3
graffiti_shelter_8k_fov90_theta60_phi0_l_input.png,feng,639,0 1 2 3
graffiti_shelter_8k_fov90_theta60_phi0_r_GT.png,feng,640,0 1 2 3
graffiti_shelter_8k_fov90_theta60_phi0_r_input.png,feng,640,0 1 2 3
gym_01_8k_fov90_theta0_phi0_c_GT.png,feng,641,0 1 2 3
gym_01_8k_fov90_theta0_phi0_c_input.png,feng,641,0 1 2 3
gym_01_8k_fov90_theta0_phi0_l_GT.png,feng,642,0 1 2 3
gym_01_8k_fov90_theta0_phi0_l_input.png,feng,642,0 1 2 3
gym_01_8k_fov90_theta0_phi0_r_GT.png,feng,643,0 1 2 3
gym_01_8k_fov90_theta0_phi0_r_input.png,feng,643,0 1 2 3
gym_01_8k_fov90_theta120_phi0_c_GT.png,feng,644,0 1 2 3
gym_01_8k_fov90_theta120_phi0_c_input.png,feng,644,0 1 2 3
gym_01_8k_fov90_theta120_phi0_l_GT.png,feng,645,0 1 2 3
gym_01_8k_fov90_theta120_phi0_l_input.png,feng,645,0 1 2 3
gym_01_8k_fov90_theta120_phi0_r_GT.png,feng,646,0 1 2 3
gym_01_8k_fov90_theta120_phi0_r_input.png,feng,646,0 1 2 3
gym_01_8k_fov90_theta180_phi0_c_GT.png,feng,647,0 1 2 3
gym_01_8k_fov90_theta180_phi0_c_input.png,feng,647,0 1 2 3
gym_01_8k_fov90_theta180_phi0_l_GT.png,feng,648,0 1 2 3
gym_01_8k_fov90_theta180_phi0_l_input.png,feng,648,0 1 2 3
gym_01_8k_fov90_theta180_phi0_r_GT.png,feng,649,0 1 2 3
gym_01_8k_fov90_theta180_phi0_r_input.png,feng,649,0 1 2 3
gym_01_8k_fov90_theta240_phi0_c_GT.png,feng,650,0 1 2 3
gym_01_8k_fov90_theta240_phi0_c_input.png,feng,650,0 1 2 3
gym_01_8k_fov90_theta240_phi0_l_GT.png,feng,651,0 1 2 3
gym_01_8k_fov90_theta240_phi0_l_input.png,feng,651,0 1 2 3
gym_01_8k_fov90_theta240_phi0_r_GT.png,feng,652,0 1 2 3
gym_01_8k_fov90_theta240_phi0_r_input.png,feng,652,0 1 2 3
gym_01_8k_fov90_theta300_phi0_c_GT.png,feng,653,0 1 2 3
gym_01_8k_fov90_theta300_phi0_c_input.png,feng,653,0 1 2 3
gym_01_8k_fov90_theta300_phi0_l_GT.png,feng,654,0 1 2 3
gym_01_8k_fov90_theta300_phi0_l_input.png,feng,654,0 1 2 3
gym_01_8k_fov90_theta300_phi0_r_GT.png,feng,655,0 1 2 3
gym_01_8k_fov90_theta300_phi0_r_input.png,feng,655,0 1 2 3
gym_01_8k_fov90_theta60_phi0_c_GT.png,feng,656,0 1 2 3
gym_01_8k_fov90_theta60_phi0_c_input.png,feng,656,0 1 2 3
gym_01_8k_fov90_theta60_phi0_l_GT.png,feng,657,0 1 2 3
gym_01_8k_fov90_theta60_phi0_l_input.png,feng,657,0 1 2 3
gym_01_8k_fov90_theta60_phi0_r_GT.png,feng,658,0 1 2 3
gym_01_8k_fov90_theta60_phi0_r_input.png,feng,658,0 1 2 3
gym_entrance_8k_fov90_theta0_phi0_c_GT.png,feng,659,0 1 2 3
gym_entrance_8k_fov90_theta0_phi0_c_input.png,feng,659,0 1 2 3
gym_entrance_8k_fov90_theta0_phi0_l_GT.png,feng,660,0 1 2 3
gym_entrance_8k_fov90_theta0_phi0_l_input.png,feng,660,0 1 2 3
gym_entrance_8k_fov90_theta0_phi0_r_GT.png,feng,661,0 1 2 3
gym_entrance_8k_fov90_theta0_phi0_r_input.png,feng,661,0 1 2 3
gym_entrance_8k_fov90_theta120_phi0_c_GT.png,feng,662,0 1 2 3
gym_entrance_8k_fov90_theta120_phi0_c_input.png,feng,662,0 1 2 3
gym_entrance_8k_fov90_theta120_phi0_l_GT.png,feng,663,0 1 2 3
gym_entrance_8k_fov90_theta120_phi0_l_input.png,feng,663,0 1 2 3
gym_entrance_8k_fov90_theta120_phi0_r_GT.png,feng,664,0 1 2 3
gym_entrance_8k_fov90_theta120_phi0_r_input.png,feng,664,0 1 2 3
gym_entrance_8k_fov90_theta180_phi0_c_GT.png,feng,665,0 1 2 3
gym_entrance_8k_fov90_theta180_phi0_c_input.png,feng,665,0 1 2 3
gym_entrance_8k_fov90_theta180_phi0_l_GT.png,feng,666,0 1 2 3
gym_entrance_8k_fov90_theta180_phi0_l_input.png,feng,666,0 1 2 3
gym_entrance_8k_fov90_theta180_phi0_r_GT.png,feng,667,0 1 2 3
gym_entrance_8k_fov90_theta180_phi0_r_input.png,feng,667,0 1 2 3
gym_entrance_8k_fov90_theta240_phi0_c_GT.png,feng,668,0 1 2 3
gym_entrance_8k_fov90_theta240_phi0_c_input.png,feng,668,0 1 2 3
gym_entrance_8k_fov90_theta240_phi0_l_GT.png,feng,669,0 1 2 3
gym_entrance_8k_fov90_theta240_phi0_l_input.png,feng,669,0 1 2 3
gym_entrance_8k_fov90_theta240_phi0_r_GT.png,feng,670,0 1 2 3
gym_entrance_8k_fov90_theta240_phi0_r_input.png,feng,670,0 1 2 3
gym_entrance_8k_fov90_theta300_phi0_c_GT.png,feng,671,0 1 2 3
gym_entrance_8k_fov90_theta300_phi0_c_input.png,feng,671,0 1 2 3
gym_entrance_8k_fov90_theta300_phi0_l_GT.png,feng,672,0 1 2 3
gym_entrance_8k_fov90_theta300_phi0_l_input.png,feng,672,0 1 2 3
gym_entrance_8k_fov90_theta300_phi0_r_GT.png,feng,673,0 1 2 3
gym_entrance_8k_fov90_theta300_phi0_r_input.png,feng,673,0 1 2 3
gym_entrance_8k_fov90_theta60_phi0_c_GT.png,feng,674,0 1 2 3
gym_entrance_8k_fov90_theta60_phi0_c_input.png,feng,674,0 1 2 3
gym_entrance_8k_fov90_theta60_phi0_l_GT.png,feng,675,0 1 2 3
gym_entrance_8k_fov90_theta60_phi0_l_input.png,feng,675,0 1 2 3
gym_entrance_8k_fov90_theta60_phi0_r_GT.png,feng,676,0 1 2 3
gym_entrance_8k_fov90_theta60_phi0_r_input.png,feng,676,0 1 2 3
hall_of_finfish_8k_fov90_theta0_phi0_c_GT.png,feng,677,0 1 2 3
hall_of_finfish_8k_fov90_theta0_phi0_c_input.png,feng,677,0 1 2 3
hall_of_finfish_8k_fov90_theta0_phi0_l_GT.png,feng,678,0 1 2 3
hall_of_finfish_8k_fov90_theta0_phi0_l_input.png,feng,678,0 1 2 3
hall_of_finfish_8k_fov90_theta0_phi0_r_GT.png,feng,679,0 1 2 3
hall_of_finfish_8k_fov90_theta0_phi0_r_input.png,feng,679,0 1 2 3
hall_of_finfish_8k_fov90_theta120_phi0_c_GT.png,feng,680,0 1 2 3
hall_of_finfish_8k_fov90_theta120_phi0_c_input.png,feng,680,0 1 2 3
hall_of_finfish_8k_fov90_theta120_phi0_l_GT.png,feng,681,0 1 2 3
hall_of_finfish_8k_fov90_theta120_phi0_l_input.png,feng,681,0 1 2 3
hall_of_finfish_8k_fov90_theta120_phi0_r_GT.png,feng,682,0 1 2 3
hall_of_finfish_8k_fov90_theta120_phi0_r_input.png,feng,682,0 1 2 3
hall_of_finfish_8k_fov90_theta180_phi0_c_GT.png,feng,683,0 1 2 3
hall_of_finfish_8k_fov90_theta180_phi0_c_input.png,feng,683,0 1 2 3
hall_of_finfish_8k_fov90_theta180_phi0_l_GT.png,feng,684,0 1 2 3
hall_of_finfish_8k_fov90_theta180_phi0_l_input.png,feng,684,0 1 2 3
hall_of_finfish_8k_fov90_theta180_phi0_r_GT.png,feng,685,0 1 2 3
hall_of_finfish_8k_fov90_theta180_phi0_r_input.png,feng,685,0 1 2 3
hall_of_finfish_8k_fov90_theta240_phi0_c_GT.png,feng,686,0 1 2 3
hall_of_finfish_8k_fov90_theta240_phi0_c_input.png,feng,686,0 1 2 3
hall_of_finfish_8k_fov90_theta240_phi0_l_GT.png,feng,687,0 1 2 3
hall_of_finfish_8k_fov90_theta240_phi0_l_input.png,feng,687,0 1 2 3
hall_of_finfish_8k_fov90_theta240_phi0_r_GT.png,feng,688,0 1 2 3
hall_of_finfish_8k_fov90_theta240_phi0_r_input.png,feng,688,0 1 2 3
hall_of_finfish_8k_fov90_theta300_phi0_c_GT.png,feng,689,0 1 2 3
hall_of_finfish_8k_fov90_theta300_phi0_c_input.png,feng,689,0 1 2 3
hall_of_finfish_8k_fov90_theta300_phi0_l_GT.png,feng,690,0 1 2 3
hall_of_finfish_8k_fov90_theta300_phi0_l_input.png,feng,690,0 1 2 3
hall_of_finfish_8k_fov90_theta300_phi0_r_GT.png,feng,691,0 1 2 3
hall_of_finfish_8k_fov90_theta300_phi0_r_input.png,feng,691,0 1 2 3
hall_of_finfish_8k_fov90_theta60_phi0_c_GT.png,feng,692,0 1 2 3
hall_of_finfish_8k_fov90_theta60_phi0_c_input.png,feng,692,0 1 2 3
hall_of_finfish_8k_fov90_theta60_phi0_l_GT.png,feng,693,0 1 2 3
hall_of_finfish_8k_fov90_theta60_phi0_l_input.png,feng,693,0 1 2 3
hall_of_finfish_8k_fov90_theta60_phi0_r_GT.png,feng,694,0 1 2 3
hall_of_finfish_8k_fov90_theta60_phi0_r_input.png,feng,694,0 1 2 3
hall_of_mammals_8k_fov90_theta0_phi0_c_GT.png,feng,695,0 1 2 3
hall_of_mammals_8k_fov90_theta0_phi0_c_input.png,feng,695,0 1 2 3
hall_of_mammals_8k_fov90_theta0_phi0_l_GT.png,feng,696,0 1 2 3
hall_of_mammals_8k_fov90_theta0_phi0_l_input.png,feng,696,0 1 2 3
hall_of_mammals_8k_fov90_theta0_phi0_r_GT.png,feng,697,0 1 2 3
hall_of_mammals_8k_fov90_theta0_phi0_r_input.png,feng,697,0 1 2 3
hall_of_mammals_8k_fov90_theta120_phi0_c_GT.png,feng,698,0 1 2 3
hall_of_mammals_8k_fov90_theta120_phi0_c_input.png,feng,698,0 1 2 3
hall_of_mammals_8k_fov90_theta120_phi0_l_GT.png,feng,699,0 1 2 3
hall_of_mammals_8k_fov90_theta120_phi0_l_input.png,feng,699,0 1 2 3
hall_of_mammals_8k_fov90_theta120_phi0_r_GT.png,feng,700,0 1 2 3
hall_of_mammals_8k_fov90_theta120_phi0_r_input.png,feng,700,0 1 2 3
hall_of_mammals_8k_fov90_theta180_phi0_c_GT.png,feng,701,0 1 2 3
hall_of_mammals_8k_fov90_theta180_phi0_c_input.png,feng,701,0 1 2 3
hall_of_mammals_8k_fov90_theta180_phi0_l_GT.png,feng,702,0 1 2 3
