image,species,individual_id,box
393_GT.png,udc,393,0 1 2 3
393_input.png,udc,393,0 1 2 3
394_GT.png,udc,394,0 1 2 3
394_input.png,udc,394,0 1 2 3
395_GT.png,udc,395,0 1 2 3
395_input.png,udc,395,0 1 2 3
396_GT.png,udc,396,0 1 2 3
396_input.png,udc,396,0 1 2 3
397_GT.png,udc,397,0 1 2 3
397_input.png,udc,397,0 1 2 3
398_GT.png,udc,398,0 1 2 3
398_input.png,udc,398,0 1 2 3
399_GT.png,udc,399,0 1 2 3
399_input.png,udc,399,0 1 2 3
400_GT.png,udc,400,0 1 2 3
400_input.png,udc,400,0 1 2 3
401_GT.png,udc,401,0 1 2 3
401_input.png,udc,401,0 1 2 3
402_GT.png,udc,402,0 1 2 3
402_input.png,udc,402,0 1 2 3
403_GT.png,udc,403,0 1 2 3
403_input.png,udc,403,0 1 2 3
404_GT.png,udc,404,0 1 2 3
404_input.png,udc,404,0 1 2 3
405_GT.png,udc,405,0 1 2 3
405_input.png,udc,405,0 1 2 3
406_GT.png,udc,406,0 1 2 3
406_input.png,udc,406,0 1 2 3
407_GT.png,udc,407,0 1 2 3
407_input.png,udc,407,0 1 2 3
408_GT.png,udc,408,0 1 2 3
408_input.png,udc,408,0 1 2 3
409_GT.png,udc,409,0 1 2 3
409_input.png,udc,409,0 1 2 3
410_GT.png,udc,410,0 1 2 3
410_input.png,udc,410,0 1 2 3
411_GT.png,udc,411,0 1 2 3
411_input.png,udc,411,0 1 2 3
412_GT.png,udc,412,0 1 2 3
412_input.png,udc,412,0 1 2 3
413_GT.png,udc,413,0 1 2 3
413_input.png,udc,413,0 1 2 3
414_GT.png,udc,414,0 1 2 3
414_input.png,udc,414,0 1 2 3
415_GT.png,udc,415,0 1 2 3
415_input.png,udc,415,0 1 2 3
416_GT.png,udc,416,0 1 2 3
416_input.png,udc,416,0 1 2 3
417_GT.png,udc,417,0 1 2 3
417_input.png,udc,417,0 1 2 3
418_GT.png,udc,418,0 1 2 3
418_input.png,udc,418,0 1 2 3
419_GT.png,udc,419,0 1 2 3
419_input.png,udc,419,0 1 2 3
420_GT.png,udc,420,0 1 2 3
420_input.png,udc,420,0 1 2 3
421_GT.png,udc,421,0 1 2 3
421_input.png,udc,421,0 1 2 3
422_GT.png,udc,422,0 1 2 3
422_input.png,udc,422,0 1 2 3
423_GT.png,udc,423,0 1 2 3
423_input.png,udc,423,0 1 2 3
424_GT.png,udc,424,0 1 2 3
424_input.png,udc,424,0 1 2 3
425_GT.png,udc,425,0 1 2 3
425_input.png,udc,425,0 1 2 3
426_GT.png,udc,426,0 1 2 3
426_input.png,udc,426,0 1 2 3
427_GT.png,udc,427,0 1 2 3
427_input.png,udc,427,0 1 2 3
428_GT.png,udc,428,0 1 2 3
428_input.png,udc,428,0 1 2 3
429_GT.png,udc,429,0 1 2 3
429_input.png,udc,429,0 1 2 3
430_GT.png,udc,430,0 1 2 3
430_input.png,udc,430,0 1 2 3
431_GT.png,udc,431,0 1 2 3
431_input.png,udc,431,0 1 2 3
432_GT.png,udc,432,0 1 2 3
432_input.png,udc,432,0 1 2 3
433_GT.png,udc,433,0 1 2 3
433_input.png,udc,433,0 1 2 3
434_GT.png,udc,434,0 1 2 3
434_input.png,udc,434,0 1 2 3
435_GT.png,udc,435,0 1 2 3
435_input.png,udc,435,0 1 2 3
436_GT.png,udc,436,0 1 2 3
436_input.png,udc,436,0 1 2 3
437_GT.png,udc,437,0 1 2 3
437_input.png,udc,437,0 1 2 3
438_GT.png,udc,438,0 1 2 3
438_input.png,udc,438,0 1 2 3
439_GT.png,udc,439,0 1 2 3
439_input.png,udc,439,0 1 2 3
440_GT.png,udc,440,0 1 2 3
440_input.png,udc,440,0 1 2 3
441_GT.png,udc,441,0 1 2 3
441_input.png,udc,441,0 1 2 3
442_GT.png,udc,442,0 1 2 3
442_input.png,udc,442,0 1 2 3
443_GT.png,udc,443,0 1 2 3
443_input.png,udc,443,0 1 2 3
444_GT.png,udc,444,0 1 2 3
444_input.png,udc,444,0 1 2 3
445_GT.png,udc,445,0 1 2 3
445_input.png,udc,445,0 1 2 3
446_GT.png,udc,446,0 1 2 3
446_input.png,udc,446,0 1 2 3
448_GT.png,udc,448,0 1 2 3
448_input.png,udc,448,0 1 2 3
449_GT.png,udc,449,0 1 2 3
449_input.png,udc,449,0 1 2 3
450_GT.png,udc,450,0 1 2 3
450_input.png,udc,450,0 1 2 3
451_GT.png,udc,451,0 1 2 3
451_input.png,udc,451,0 1 2 3
452_GT.png,udc,452,0 1 2 3
452_input.png,udc,452,0 1 2 3
453_GT.png,udc,453,0 1 2 3
453_input.png,udc,453,0 1 2 3
454_GT.png,udc,454,0 1 2 3
454_input.png,udc,454,0 1 2 3
455_GT.png,udc,455,0 1 2 3
455_input.png,udc,455,0 1 2 3
456_GT.png,udc,456,0 1 2 3
456_input.png,udc,456,0 1 2 3
457_GT.png,udc,457,0 1 2 3
457_input.png,udc,457,0 1 2 3
458_GT.png,udc,458,0 1 2 3
458_input.png,udc,458,0 1 2 3
459_GT.png,udc,459,0 1 2 3
459_input.png,udc,459,0 1 2 3
460_GT.png,udc,460,0 1 2 3
460_input.png,udc,460,0 1 2 3
461_GT.png,udc,461,0 1 2 3
461_input.png,udc,461,0 1 2 3
462_GT.png,udc,462,0 1 2 3
462_input.png,udc,462,0 1 2 3
463_GT.png,udc,463,0 1 2 3
463_input.png,udc,463,0 1 2 3
464_GT.png,udc,464,0 1 2 3
464_input.png,udc,464,0 1 2 3
465_GT.png,udc,465,0 1 2 3
465_input.png,udc,465,0 1 2 3
466_GT.png,udc,466,0 1 2 3
466_input.png,udc,466,0 1 2 3
467_GT.png,udc,467,0 1 2 3
467_input.png,udc,467,0 1 2 3
468_GT.png,udc,468,0 1 2 3
468_input.png,udc,468,0 1 2 3
469_GT.png,udc,469,0 1 2 3
469_input.png,udc,469,0 1 2 3
471_GT.png,udc,471,0 1 2 3
471_input.png,udc,471,0 1 2 3
472_GT.png,udc,472,0 1 2 3
472_input.png,udc,472,0 1 2 3
473_GT.png,udc,473,0 1 2 3
473_input.png,udc,473,0 1 2 3
474_GT.png,udc,474,0 1 2 3
474_input.png,udc,474,0 1 2 3
475_GT.png,udc,475,0 1 2 3
475_input.png,udc,475,0 1 2 3
476_GT.png,udc,476,0 1 2 3
476_input.png,udc,476,0 1 2 3
477_GT.png,udc,477,0 1 2 3
477_input.png,udc,477,0 1 2 3
478_GT.png,udc,478,0 1 2 3
478_input.png,udc,478,0 1 2 3
479_GT.png,udc,479,0 1 2 3
479_input.png,udc,479,0 1 2 3
480_GT.png,udc,480,0 1 2 3
480_input.png,udc,480,0 1 2 3
481_GT.png,udc,481,0 1 2 3
481_input.png,udc,481,0 1 2 3
482_GT.png,udc,482,0 1 2 3
482_input.png,udc,482,0 1 2 3
483_GT.png,udc,483,0 1 2 3
483_input.png,udc,483,0 1 2 3
484_GT.png,udc,484,0 1 2 3
484_input.png,udc,484,0 1 2 3
486_GT.png,udc,486,0 1 2 3
486_input.png,udc,486,0 1 2 3
488_GT.png,udc,488,0 1 2 3
488_input.png,udc,488,0 1 2 3
490_GT.png,udc,490,0 1 2 3
490_input.png,udc,490,0 1 2 3
491_GT.png,udc,491,0 1 2 3
491_input.png,udc,491,0 1 2 3
492_GT.png,udc,492,0 1 2 3
492_input.png,udc,492,0 1 2 3
493_GT.png,udc,493,0 1 2 3
493_input.png,udc,493,0 1 2 3
494_GT.png,udc,494,0 1 2 3
494_input.png,udc,494,0 1 2 3
495_GT.png,udc,495,0 1 2 3
495_input.png,udc,495,0 1 2 3
496_GT.png,udc,496,0 1 2 3
496_input.png,udc,496,0 1 2 3
497_GT.png,udc,497,0 1 2 3
497_input.png,udc,497,0 1 2 3
498_GT.png,udc,498,0 1 2 3
498_input.png,udc,498,0 1 2 3
499_GT.png,udc,499,0 1 2 3
499_input.png,udc,499,0 1 2 3
500_GT.png,udc,500,0 1 2 3
500_input.png,udc,500,0 1 2 3
501_GT.png,udc,501,0 1 2 3
501_input.png,udc,501,0 1 2 3
502_GT.png,udc,502,0 1 2 3
502_input.png,udc,502,0 1 2 3
503_GT.png,udc,503,0 1 2 3
503_input.png,udc,503,0 1 2 3
504_GT.png,udc,504,0 1 2 3
504_input.png,udc,504,0 1 2 3
505_GT.png,udc,505,0 1 2 3
505_input.png,udc,505,0 1 2 3
506_GT.png,udc,506,0 1 2 3
506_input.png,udc,506,0 1 2 3
507_GT.png,udc,507,0 1 2 3
507_input.png,udc,507,0 1 2 3
508_GT.png,udc,508,0 1 2 3
508_input.png,udc,508,0 1 2 3
509_GT.png,udc,509,0 1 2 3
509_input.png,udc,509,0 1 2 3
510_GT.png,udc,510,0 1 2 3
510_input.png,udc,510,0 1 2 3
511_GT.png,udc,511,0 1 2 3
511_input.png,udc,511,0 1 2 3
513_GT.png,udc,513,0 1 2 3
513_input.png,udc,513,0 1 2 3
515_GT.png,udc,515,0 1 2 3
515_input.png,udc,515,0 1 2 3
516_GT.png,udc,516,0 1 2 3
516_input.png,udc,516,0 1 2 3
517_GT.png,udc,517,0 1 2 3
517_input.png,udc,517,0 1 2 3
518_GT.png,udc,518,0 1 2 3
518_input.png,udc,518,0 1 2 3
519_GT.png,udc,519,0 1 2 3
519_input.png,udc,519,0 1 2 3
520_GT.png,udc,520,0 1 2 3
520_input.png,udc,520,0 1 2 3
521_GT.png,udc,521,0 1 2 3
521_input.png,udc,521,0 1 2 3
522_GT.png,udc,522,0 1 2 3
522_input.png,udc,522,0 1 2 3
523_GT.png,udc,523,0 1 2 3
523_input.png,udc,523,0 1 2 3
524_GT.png,udc,524,0 1 2 3
524_input.png,udc,524,0 1 2 3
525_GT.png,udc,525,0 1 2 3
525_input.png,udc,525,0 1 2 3
526_GT.png,udc,526,0 1 2 3
526_input.png,udc,526,0 1 2 3
527_GT.png,udc,527,0 1 2 3
527_input.png,udc,527,0 1 2 3
528_GT.png,udc,528,0 1 2 3
528_input.png,udc,528,0 1 2 3
529_GT.png,udc,529,0 1 2 3
529_input.png,udc,529,0 1 2 3
530_GT.png,udc,530,0 1 2 3
530_input.png,udc,530,0 1 2 3
531_GT.png,udc,531,0 1 2 3
531_input.png,udc,531,0 1 2 3
532_GT.png,udc,532,0 1 2 3
532_input.png,udc,532,0 1 2 3
533_GT.png,udc,533,0 1 2 3
533_input.png,udc,533,0 1 2 3
535_GT.png,udc,535,0 1 2 3
535_input.png,udc,535,0 1 2 3
536_GT.png,udc,536,0 1 2 3
536_input.png,udc,536,0 1 2 3
537_GT.png,udc,537,0 1 2 3
537_input.png,udc,537,0 1 2 3
538_GT.png,udc,538,0 1 2 3
538_input.png,udc,538,0 1 2 3
539_GT.png,udc,539,0 1 2 3
539_input.png,udc,539,0 1 2 3
540_GT.png,udc,540,0 1 2 3
540_input.png,udc,540,0 1 2 3
541_GT.png,udc,541,0 1 2 3
541_input.png,udc,541,0 1 2 3
543_GT.png,udc,543,0 1 2 3
543_input.png,udc,543,0 1 2 3
544_GT.png,udc,544,0 1 2 3
544_input.png,udc,544,0 1 2 3
545_GT.png,udc,545,0 1 2 3
545_input.png,udc,545,0 1 2 3
546_GT.png,udc,546,0 1 2 3
546_input.png,udc,546,0 1 2 3
547_GT.png,udc,547,0 1 2 3
547_input.png,udc,547,0 1 2 3
548_GT.png,udc,548,0 1 2 3
548_input.png,udc,548,0 1 2 3
549_GT.png,udc,549,0 1 2 3
549_input.png,udc,549,0 1 2 3
550_GT.png,udc,550,0 1 2 3
550_input.png,udc,550,0 1 2 3
551_GT.png,udc,551,0 1 2 3
551_input.png,udc,551,0 1 2 3
552_GT.png,udc,552,0 1 2 3
552_input.png,udc,552,0 1 2 3
553_GT.png,udc,553,0 1 2 3
553_input.png,udc,553,0 1 2 3
554_GT.png,udc,554,0 1 2 3
554_input.png,udc,554,0 1 2 3
555_GT.png,udc,555,0 1 2 3
555_input.png,udc,555,0 1 2 3
556_GT.png,udc,556,0 1 2 3
556_input.png,udc,556,0 1 2 3
557_GT.png,udc,557,0 1 2 3
557_input.png,udc,557,0 1 2 3
558_GT.png,udc,558,0 1 2 3
558_input.png,udc,558,0 1 2 3
559_GT.png,udc,559,0 1 2 3
559_input.png,udc,559,0 1 2 3
560_GT.png,udc,560,0 1 2 3
560_input.png,udc,560,0 1 2 3
561_GT.png,udc,561,0 1 2 3
561_input.png,udc,561,0 1 2 3
562_GT.png,udc,562,0 1 2 3
562_input.png,udc,562,0 1 2 3
563_GT.png,udc,563,0 1 2 3
563_input.png,udc,563,0 1 2 3
564_GT.png,udc,564,0 1 2 3
564_input.png,udc,564,0 1 2 3
565_GT.png,udc,565,0 1 2 3
565_input.png,udc,565,0 1 2 3
566_GT.png,udc,566,0 1 2 3
566_input.png,udc,566,0 1 2 3
567_GT.png,udc,567,0 1 2 3
567_input.png,udc,567,0 1 2 3
568_GT.png,udc,568,0 1 2 3
568_input.png,udc,568,0 1 2 3
570_GT.png,udc,570,0 1 2 3
570_input.png,udc,570,0 1 2 3
571_GT.png,udc,571,0 1 2 3
571_input.png,udc,571,0 1 2 3
572_GT.png,udc,572,0 1 2 3
572_input.png,udc,572,0 1 2 3
573_GT.png,udc,573,0 1 2 3
573_input.png,udc,573,0 1 2 3
574_GT.png,udc,574,0 1 2 3
574_input.png,udc,574,0 1 2 3
575_GT.png,udc,575,0 1 2 3
575_input.png,udc,575,0 1 2 3
576_GT.png,udc,576,0 1 2 3
576_input.png,udc,576,0 1 2 3
577_GT.png,udc,577,0 1 2 3
577_input.png,udc,577,0 1 2 3
578_GT.png,udc,578,0 1 2 3
578_input.png,udc,578,0 1 2 3
579_GT.png,udc,579,0 1 2 3
579_input.png,udc,579,0 1 2 3
580_GT.png,udc,580,0 1 2 3
580_input.png,udc,580,0 1 2 3
582_GT.png,udc,582,0 1 2 3
582_input.png,udc,582,0 1 2 3
583_GT.png,udc,583,0 1 2 3
583_input.png,udc,583,0 1 2 3
584_GT.png,udc,584,0 1 2 3
584_input.png,udc,584,0 1 2 3
585_GT.png,udc,585,0 1 2 3
585_input.png,udc,585,0 1 2 3
586_GT.png,udc,586,0 1 2 3
586_input.png,udc,586,0 1 2 3
587_GT.png,udc,587,0 1 2 3
587_input.png,udc,587,0 1 2 3
589_GT.png,udc,589,0 1 2 3
589_input.png,udc,589,0 1 2 3
590_GT.png,udc,590,0 1 2 3
590_input.png,udc,590,0 1 2 3
591_GT.png,udc,591,0 1 2 3
591_input.png,udc,591,0 1 2 3
593_GT.png,udc,593,0 1 2 3
593_input.png,udc,593,0 1 2 3
594_GT.png,udc,594,0 1 2 3
594_input.png,udc,594,0 1 2 3
595_GT.png,udc,595,0 1 2 3
595_input.png,udc,595,0 1 2 3
596_GT.png,udc,596,0 1 2 3
596_input.png,udc,596,0 1 2 3
597_GT.png,udc,597,0 1 2 3
597_input.png,udc,597,0 1 2 3
599_GT.png,udc,599,0 1 2 3
599_input.png,udc,599,0 1 2 3
600_GT.png,udc,600,0 1 2 3
600_input.png,udc,600,0 1 2 3
601_GT.png,udc,601,0 1 2 3
601_input.png,udc,601,0 1 2 3
602_GT.png,udc,602,0 1 2 3
602_input.png,udc,602,0 1 2 3
603_GT.png,udc,603,0 1 2 3
603_input.png,udc,603,0 1 2 3
604_GT.png,udc,604,0 1 2 3
604_input.png,udc,604,0 1 2 3
605_GT.png,udc,605,0 1 2 3
605_input.png,udc,605,0 1 2 3
606_GT.png,udc,606,0 1 2 3
606_input.png,udc,606,0 1 2 3
607_GT.png,udc,607,0 1 2 3
607_input.png,udc,607,0 1 2 3
608_GT.png,udc,608,0 1 2 3
608_input.png,udc,608,0 1 2 3
610_GT.png,udc,610,0 1 2 3
610_input.png,udc,610,0 1 2 3
611_GT.png,udc,611,0 1 2 3
611_input.png,udc,611,0 1 2 3
612_GT.png,udc,612,0 1 2 3
612_input.png,udc,612,0 1 2 3
613_GT.png,udc,613,0 1 2 3
613_input.png,udc,613,0 1 2 3
614_GT.png,udc,614,0 1 2 3
614_input.png,udc,614,0 1 2 3
615_GT.png,udc,615,0 1 2 3
615_input.png,udc,615,0 1 2 3
616_GT.png,udc,616,0 1 2 3
616_input.png,udc,616,0 1 2 3
617_GT.png,udc,617,0 1 2 3
617_input.png,udc,617,0 1 2 3
618_GT.png,udc,618,0 1 2 3
618_input.png,udc,618,0 1 2 3
619_GT.png,udc,619,0 1 2 3
619_input.png,udc,619,0 1 2 3
620_GT.png,udc,620,0 1 2 3
620_input.png,udc,620,0 1 2 3
621_GT.png,udc,621,0 1 2 3
621_input.png,udc,621,0 1 2 3
622_GT.png,udc,622,0 1 2 3
622_input.png,udc,622,0 1 2 3
623_GT.png,udc,623,0 1 2 3
623_input.png,udc,623,0 1 2 3
624_GT.png,udc,624,0 1 2 3
624_input.png,udc,624,0 1 2 3
625_GT.png,udc,625,0 1 2 3
625_input.png,udc,625,0 1 2 3
626_GT.png,udc,626,0 1 2 3
626_input.png,udc,626,0 1 2 3
627_GT.png,udc,627,0 1 2 3
627_input.png,udc,627,0 1 2 3
628_GT.png,udc,628,0 1 2 3
628_input.png,udc,628,0 1 2 3
629_GT.png,udc,629,0 1 2 3
629_input.png,udc,629,0 1 2 3
630_GT.png,udc,630,0 1 2 3
630_input.png,udc,630,0 1 2 3
631_GT.png,udc,631,0 1 2 3
631_input.png,udc,631,0 1 2 3
632_GT.png,udc,632,0 1 2 3
632_input.png,udc,632,0 1 2 3
633_GT.png,udc,633,0 1 2 3
633_input.png,udc,633,0 1 2 3
634_GT.png,udc,634,0 1 2 3
634_input.png,udc,634,0 1 2 3
635_GT.png,udc,635,0 1 2 3
635_input.png,udc,635,0 1 2 3
636_GT.png,udc,636,0 1 2 3
636_input.png,udc,636,0 1 2 3
637_GT.png,udc,637,0 1 2 3
637_input.png,udc,637,0 1 2 3
638_GT.png,udc,638,0 1 2 3
638_input.png,udc,638,0 1 2 3
639_GT.png,udc,639,0 1 2 3
639_input.png,udc,639,0 1 2 3
640_GT.png,udc,640,0 1 2 3
640_input.png,udc,640,0 1 2 3
641_GT.png,udc,641,0 1 2 3
641_input.png,udc,641,0 1 2 3
642_GT.png,udc,642,0 1 2 3
642_input.png,udc,642,0 1 2 3
643_GT.png,udc,643,0 1 2 3
643_input.png,udc,643,0 1 2 3
644_GT.png,udc,644,0 1 2 3
644_input.png,udc,644,0 1 2 3
645_GT.png,udc,645,0 1 2 3
645_input.png,udc,645,0 1 2 3
646_GT.png,udc,646,0 1 2 3
646_input.png,udc,646,0 1 2 3
648_GT.png,udc,648,0 1 2 3
648_input.png,udc,648,0 1 2 3
649_GT.png,udc,649,0 1 2 3
649_input.png,udc,649,0 1 2 3
651_GT.png,udc,651,0 1 2 3
651_input.png,udc,651,0 1 2 3
652_GT.png,udc,652,0 1 2 3
652_input.png,udc,652,0 1 2 3
654_GT.png,udc,654,0 1 2 3
654_input.png,udc,654,0 1 2 3
655_GT.png,udc,655,0 1 2 3
655_input.png,udc,655,0 1 2 3
656_GT.png,udc,656,0 1 2 3
656_input.png,udc,656,0 1 2 3
657_GT.png,udc,657,0 1 2 3
657_input.png,udc,657,0 1 2 3
659_GT.png,udc,659,0 1 2 3
659_input.png,udc,659,0 1 2 3
660_GT.png,udc,660,0 1 2 3
660_input.png,udc,660,0 1 2 3
661_GT.png,udc,661,0 1 2 3
661_input.png,udc,661,0 1 2 3
662_GT.png,udc,662,0 1 2 3
662_input.png,udc,662,0 1 2 3
663_GT.png,udc,663,0 1 2 3
663_input.png,udc,663,0 1 2 3
665_GT.png,udc,665,0 1 2 3
665_input.png,udc,665,0 1 2 3
666_GT.png,udc,666,0 1 2 3
666_input.png,udc,666,0 1 2 3
667_GT.png,udc,667,0 1 2 3
667_input.png,udc,667,0 1 2 3
668_GT.png,udc,668,0 1 2 3
668_input.png,udc,668,0 1 2 3
669_GT.png,udc,669,0 1 2 3
669_input.png,udc,669,0 1 2 3
670_GT.png,udc,670,0 1 2 3
670_input.png,udc,670,0 1 2 3
671_GT.png,udc,671,0 1 2 3
671_input.png,udc,671,0 1 2 3
672_GT.png,udc,672,0 1 2 3
672_input.png,udc,672,0 1 2 3
673_GT.png,udc,673,0 1 2 3
673_input.png,udc,673,0 1 2 3
674_GT.png,udc,674,0 1 2 3
674_input.png,udc,674,0 1 2 3
676_GT.png,udc,676,0 1 2 3
676_input.png,udc,676,0 1 2 3
677_GT.png,udc,677,0 1 2 3
677_input.png,udc,677,0 1 2 3
678_GT.png,udc,678,0 1 2 3
678_input.png,udc,678,0 1 2 3
679_GT.png,udc,679,0 1 2 3
679_input.png,udc,679,0 1 2 3
680_GT.png,udc,680,0 1 2 3
680_input.png,udc,680,0 1 2 3
681_GT.png,udc,681,0 1 2 3
681_input.png,udc,681,0 1 2 3
682_GT.png,udc,682,0 1 2 3
682_input.png,udc,682,0 1 2 3
683_GT.png,udc,683,0 1 2 3
683_input.png,udc,683,0 1 2 3
684_GT.png,udc,684,0 1 2 3
684_input.png,udc,684,0 1 2 3
685_GT.png,udc,685,0 1 2 3
685_input.png,udc,685,0 1 2 3
686_GT.png,udc,686,0 1 2 3
686_input.png,udc,686,0 1 2 3
687_GT.png,udc,687,0 1 2 3
687_input.png,udc,687,0 1 2 3
688_GT.png,udc,688,0 1 2 3
688_input.png,udc,688,0 1 2 3
689_GT.png,udc,689,0 1 2 3
689_input.png,udc,689,0 1 2 3
691_GT.png,udc,691,0 1 2 3
691_input.png,udc,691,0 1 2 3
692_GT.png,udc,692,0 1 2 3
692_input.png,udc,692,0 1 2 3
693_GT.png,udc,693,0 1 2 3
693_input.png,udc,693,0 1 2 3
694_GT.png,udc,694,0 1 2 3
694_input.png,udc,694,0 1 2 3
695_GT.png,udc,695,0 1 2 3
695_input.png,udc,695,0 1 2 3
696_GT.png,udc,696,0 1 2 3
696_input.png,udc,696,0 1 2 3
697_GT.png,udc,697,0 1 2 3
697_input.png,udc,697,0 1 2 3
698_GT.png,udc,698,0 1 2 3
698_input.png,udc,698,0 1 2 3
699_GT.png,udc,699,0 1 2 3
699_input.png,udc,699,0 1 2 3
700_GT.png,udc,700,0 1 2 3
700_input.png,udc,700,0 1 2 3
702_GT.png,udc,702,0 1 2 3
702_input.png,udc,702,0 1 2 3
703_GT.png,udc,703,0 1 2 3
703_input.png,udc,703,0 1 2 3
705_GT.png,udc,705,0 1 2 3
705_input.png,udc,705,0 1 2 3
706_GT.png,udc,706,0 1 2 3
706_input.png,udc,706,0 1 2 3
707_GT.png,udc,707,0 1 2 3
707_input.png,udc,707,0 1 2 3
708_GT.png,udc,708,0 1 2 3
708_input.png,udc,708,0 1 2 3
709_GT.png,udc,709,0 1 2 3
709_input.png,udc,709,0 1 2 3
710_GT.png,udc,710,0 1 2 3
710_input.png,udc,710,0 1 2 3
711_GT.png,udc,711,0 1 2 3
711_input.png,udc,711,0 1 2 3
712_GT.png,udc,712,0 1 2 3
712_input.png,udc,712,0 1 2 3
713_GT.png,udc,713,0 1 2 3
713_input.png,udc,713,0 1 2 3
714_GT.png,udc,714,0 1 2 3
714_input.png,udc,714,0 1 2 3
715_GT.png,udc,715,0 1 2 3
715_input.png,udc,715,0 1 2 3
716_GT.png,udc,716,0 1 2 3
716_input.png,udc,716,0 1 2 3
717_GT.png,udc,717,0 1 2 3
717_input.png,udc,717,0 1 2 3
719_GT.png,udc,719,0 1 2 3
719_input.png,udc,719,0 1 2 3
720_GT.png,udc,720,0 1 2 3
720_input.png,udc,720,0 1 2 3
721_GT.png,udc,721,0 1 2 3
721_input.png,udc,721,0 1 2 3
722_GT.png,udc,722,0 1 2 3
722_input.png,udc,722,0 1 2 3
723_GT.png,udc,723,0 1 2 3
723_input.png,udc,723,0 1 2 3
724_GT.png,udc,724,0 1 2 3
724_input.png,udc,724,0 1 2 3
726_GT.png,udc,726,0 1 2 3
726_input.png,udc,726,0 1 2 3
727_GT.png,udc,727,0 1 2 3
727_input.png,udc,727,0 1 2 3
728_GT.png,udc,728,0 1 2 3
728_input.png,udc,728,0 1 2 3
729_GT.png,udc,729,0 1 2 3
729_input.png,udc,729,0 1 2 3
730_GT.png,udc,730,0 1 2 3
730_input.png,udc,730,0 1 2 3
731_GT.png,udc,731,0 1 2 3
731_input.png,udc,731,0 1 2 3
732_GT.png,udc,732,0 1 2 3
732_input.png,udc,732,0 1 2 3
733_GT.png,udc,733,0 1 2 3
733_input.png,udc,733,0 1 2 3
734_GT.png,udc,734,0 1 2 3
734_input.png,udc,734,0 1 2 3
735_GT.png,udc,735,0 1 2 3
735_input.png,udc,735,0 1 2 3
736_GT.png,udc,736,0 1 2 3
736_input.png,udc,736,0 1 2 3
737_GT.png,udc,737,0 1 2 3
737_input.png,udc,737,0 1 2 3
738_GT.png,udc,738,0 1 2 3
738_input.png,udc,738,0 1 2 3
739_GT.png,udc,739,0 1 2 3
739_input.png,udc,739,0 1 2 3
740_GT.png,udc,740,0 1 2 3
740_input.png,udc,740,0 1 2 3
741_GT.png,udc,741,0 1 2 3
741_input.png,udc,741,0 1 2 3
742_GT.png,udc,742,0 1 2 3
742_input.png,udc,742,0 1 2 3
743_GT.png,udc,743,0 1 2 3
743_input.png,udc,743,0 1 2 3
744_GT.png,udc,744,0 1 2 3
744_input.png,udc,744,0 1 2 3
745_GT.png,udc,745,0 1 2 3
745_input.png,udc,745,0 1 2 3
746_GT.png,udc,746,0 1 2 3
746_input.png,udc,746,0 1 2 3
747_GT.png,udc,747,0 1 2 3
747_input.png,udc,747,0 1 2 3
748_GT.png,udc,748,0 1 2 3
748_input.png,udc,748,0 1 2 3
749_GT.png,udc,749,0 1 2 3
749_input.png,udc,749,0 1 2 3
750_GT.png,udc,750,0 1 2 3
750_input.png,udc,750,0 1 2 3
752_GT.png,udc,752,0 1 2 3
752_input.png,udc,752,0 1 2 3
753_GT.png,udc,753,0 1 2 3
753_input.png,udc,753,0 1 2 3
754_GT.png,udc,754,0 1 2 3
754_input.png,udc,754,0 1 2 3
758_GT.png,udc,758,0 1 2 3
758_input.png,udc,758,0 1 2 3
760_GT.png,udc,760,0 1 2 3
760_input.png,udc,760,0 1 2 3
761_GT.png,udc,761,0 1 2 3
761_input.png,udc,761,0 1 2 3
762_GT.png,udc,762,0 1 2 3
762_input.png,udc,762,0 1 2 3
763_GT.png,udc,763,0 1 2 3
763_input.png,udc,763,0 1 2 3
764_GT.png,udc,764,0 1 2 3
764_input.png,udc,764,0 1 2 3
765_GT.png,udc,765,0 1 2 3
765_input.png,udc,765,0 1 2 3
766_GT.png,udc,766,0 1 2 3
766_input.png,udc,766,0 1 2 3
767_GT.png,udc,767,0 1 2 3
767_input.png,udc,767,0 1 2 3
768_GT.png,udc,768,0 1 2 3
768_input.png,udc,768,0 1 2 3
769_GT.png,udc,769,0 1 2 3
769_input.png,udc,769,0 1 2 3
771_GT.png,udc,771,0 1 2 3
771_input.png,udc,771,0 1 2 3
772_GT.png,udc,772,0 1 2 3
772_input.png,udc,772,0 1 2 3
774_GT.png,udc,774,0 1 2 3
774_input.png,udc,774,0 1 2 3
775_GT.png,udc,775,0 1 2 3
775_input.png,udc,775,0 1 2 3
777_GT.png,udc,777,0 1 2 3
777_input.png,udc,777,0 1 2 3
778_GT.png,udc,778,0 1 2 3
778_input.png,udc,778,0 1 2 3
780_GT.png,udc,780,0 1 2 3
780_input.png,udc,780,0 1 2 3
781_GT.png,udc,781,0 1 2 3
781_input.png,udc,781,0 1 2 3
784_GT.png,udc,784,0 1 2 3
784_input.png,udc,784,0 1 2 3
785_GT.png,udc,785,0 1 2 3
785_input.png,udc,785,0 1 2 3
786_GT.png,udc,786,0 1 2 3
786_input.png,udc,786,0 1 2 3
787_GT.png,udc,787,0 1 2 3
787_input.png,udc,787,0 1 2 3
789_GT.png,udc,789,0 1 2 3
